 0.3396000000000000E+04, 0.4282837565000000E+05, 0.2400000000000000E-04,   95,   95,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    9,    2, 0.1138712823630000E-05, 0.3822713629010000E-06, 0.1643968901989999E-10, 0.1665404926290001E-10             
    9,    3,-0.9935522584799999E-06,-0.1007687780690000E-05, 0.1550270354890000E-10, 0.1545995941520000E-10             
    9,    4, 0.2948086807570000E-06, 0.1623614046080000E-05, 0.1408630337760000E-10, 0.1397851157810000E-10             
    9,    5,-0.2271693204380000E-05,-0.1549648504000000E-05, 0.1241181683410000E-10, 0.1237302810120000E-10             
    9,    6, 0.8085215545400002E-06, 0.5778893650120001E-06, 0.1054684886230000E-10, 0.1050128049410000E-10             
    9,    7,-0.6181305827310000E-06, 0.8688055729269999E-06, 0.8518036512300000E-11, 0.8547939009509999E-11             
    9,    8, 0.1208131729960000E-05,-0.1461684213500000E-06, 0.6043215256850000E-11, 0.6040911500450000E-11             
    9,    9,-0.1171730253400000E-05,-0.6580864178680002E-06, 0.3326913842470000E-11, 0.3333792217210001E-11             
   10,    0, 0.7268272027779999E-06, 0.0000000000000000E+00, 0.1915768725280000E-10, 0.0000000000000000E+00             
   10,    1, 0.9239852547480000E-06, 0.2232513885310000E-06, 0.1883898623320001E-10, 0.1900763054350000E-10             
   10,    2, 0.7051415426260000E-08,-0.1115834399170000E-05, 0.1823051652820000E-10, 0.1848169355260000E-10             
   10,    3,-0.2990123274950001E-06, 0.4435645541110000E-06, 0.1742268402630000E-10, 0.1737419334880000E-10             
   10,    4,-0.1213902698690000E-05,-0.6984198287440001E-07, 0.1617700788740000E-10, 0.1604246626840000E-10             
   10,    5, 0.4215570728340000E-06,-0.1062850001040000E-05, 0.1457835440260000E-10, 0.1453542585700000E-10             
   10,    6, 0.6694189855259999E-06, 0.1117212206160000E-05, 0.1286382150460000E-10, 0.1280130151640000E-10             
   10,    7, 0.3179656538390000E-06,-0.6201878013349999E-06, 0.1091149977910000E-10, 0.1094816455780000E-10             
   10,    8, 0.5404083894370000E-06, 0.8206925239149998E-06, 0.8849805227439999E-11, 0.8831154113460000E-11             
   10,    9,-0.1457164753050000E-05,-0.1463956166210000E-05, 0.6448678392190001E-11, 0.6442761533949999E-11             
   10,   10,-0.2749958517150000E-06, 0.7531983266900001E-06, 0.3387197833470000E-11, 0.3383704858009999E-11             
   11,    0,-0.2662309978050000E-06, 0.0000000000000000E+00, 0.2098624060250000E-10, 0.0000000000000000E+00             
   11,    1,-0.8169478851290000E-06,-0.2213481509320000E-06, 0.2071944399560000E-10, 0.2088162363940000E-10             
   11,    2,-0.3135397936160000E-06,-0.9940202916649998E-06, 0.2014347261629999E-10, 0.2044553253060000E-10             
   11,    3,-0.1303060941670000E-05, 0.7651643278900000E-06, 0.1946282065560000E-10, 0.1940950951550000E-10             
   11,    4,-0.1573986417900000E-05,-0.6446890520210000E-06, 0.1835840625370000E-10, 0.1819021933590000E-10             
   11,    5, 0.1356364612540000E-05, 0.8993157614739998E-06, 0.1684672266410000E-10, 0.1679439411270000E-10             
   11,    6,-0.2447945227150000E-06, 0.2056483095220000E-07, 0.1521470258060001E-10, 0.1513141953200000E-10             
   11,    7, 0.6606416180509999E-06,-0.8648341082840002E-06, 0.1334890849500000E-10, 0.1338322540770000E-10             
   11,    8,-0.1182240598350000E-05, 0.7667704180320000E-06, 0.1136767228410000E-10, 0.1134988915320000E-10             
   11,    9,-0.4150936848070001E-06,-0.4195825445790000E-06, 0.9244656487810001E-11, 0.9229030918430002E-11             
   11,   10, 0.3327252342780001E-06, 0.1966748585090000E-05, 0.6480842251470000E-11, 0.6471529354840001E-11             
   11,   11,-0.4485474851639999E-07,-0.3234902727430000E-06, 0.3246180469819999E-11, 0.3250573518370000E-11             
   12,    0, 0.2602459032540000E-06, 0.0000000000000000E+00, 0.2307250968780000E-10, 0.0000000000000000E+00             
   12,    1,-0.1126811936090000E-05,-0.5127517485129999E-07, 0.2281589645140000E-10, 0.2299358122330000E-10             
   12,    2,-0.9761523764749999E-07, 0.5331061912090000E-06, 0.2225029861300000E-10, 0.2259255128080000E-10             
   12,    3,-0.1442123847690000E-05, 0.3146169462720000E-06, 0.2168643546690000E-10, 0.2162766291570001E-10             
   12,    4,-0.1014176322780000E-06, 0.1235849169050000E-06, 0.2066053867680001E-10, 0.2046111569210000E-10             
   12,    5, 0.7201638268630001E-06, 0.1001785219540000E-05, 0.1925972248310000E-10, 0.1919990856890000E-10             
   12,    6,-0.4032101095950001E-06,-0.1629958540670000E-05, 0.1769075218670000E-10, 0.1759445939570000E-10             
   12,    7, 0.4044586457680000E-06,-0.1127350598200000E-06, 0.1589817588140000E-10, 0.1593422627290000E-10             
   12,    8,-0.1603892563750000E-05,-0.3883169659590000E-06, 0.1403243592630000E-10, 0.1401220665800000E-10             
   12,    9, 0.7083590792970000E-06, 0.4769309337850000E-06, 0.1193561747180000E-10, 0.1190367849730000E-10             
   12,   10, 0.4881129515510001E-06, 0.1378439121500000E-05, 0.9696488823790000E-11, 0.9701776278159999E-11             
   12,   11, 0.8652764035259999E-06,-0.1654743939180000E-05, 0.6991426862659999E-11, 0.6981158938380001E-11             
   12,   12,-0.6645948346430000E-08,-0.8922604839380000E-07, 0.3720380662740000E-11, 0.3728430504030000E-11             
   13,    0,-0.4906652383909999E-06, 0.0000000000000000E+00, 0.2533464506200001E-10, 0.0000000000000000E+00             
   13,    1,-0.5695662286820000E-06, 0.2258977033530000E-06, 0.2511117313879999E-10, 0.2527964592920001E-10             
   13,    2, 0.1920800622790000E-06, 0.8537631462760000E-06, 0.2456401515079999E-10, 0.2496959701690001E-10             
   13,    3, 0.2160470236490000E-06, 0.1816028376980000E-06, 0.2406870128030000E-10, 0.2401291389640000E-10             
   13,    4, 0.1713603452250001E-06, 0.6898618805699998E-06, 0.2316352083020001E-10, 0.2292304144250000E-10             
   13,    5, 0.6114065680850001E-08,-0.4051327698880000E-06, 0.2178475206680000E-10, 0.2171620073200001E-10             
   13,    6, 0.4412765077540000E-07,-0.9327096812660001E-06, 0.2033702827670000E-10, 0.2021856595290001E-10             
   13,    7,-0.7710602794350001E-06, 0.3975580569460000E-06, 0.1854858653470000E-10, 0.1859003661320000E-10             
   13,    8,-0.2326643636450000E-06,-0.6386645289340001E-08, 0.1675670551640000E-10, 0.1672899997909999E-10             
   13,    9, 0.1107981370650000E-05, 0.8057786233360000E-06, 0.1477286793550000E-10, 0.1472689202400000E-10             
   13,   10,-0.1578603839690000E-06,-0.6478143942750001E-06, 0.1251680082290000E-10, 0.1253685714750000E-10             
   13,   11, 0.7627987355919998E-06,-0.8235479099870000E-06, 0.1023147570330000E-10, 0.1022663761780000E-10             
   13,   12,-0.1457126395790000E-05,-0.4305218514720001E-06, 0.7221178793029999E-11, 0.7220307299990001E-11             
   13,   13, 0.4277625638110001E-06, 0.8742749348059999E-06, 0.3698647882600000E-11, 0.3684110439330000E-11             
   14,    0, 0.3015381353650000E-06, 0.0000000000000000E+00, 0.2792007388190000E-10, 0.0000000000000000E+00             
   14,    1, 0.7544175143330001E-06, 0.3104509573590000E-06, 0.2765527286939999E-10, 0.2783537963720000E-10             
   14,    2, 0.4508320065370000E-06,-0.5236265591650000E-06, 0.2712603230020001E-10, 0.2759174504600001E-10             
   14,    3, 0.4266625701800000E-06,-0.3125554366990001E-06, 0.2669747135690001E-10, 0.2664060386459999E-10             
   14,    4, 0.2276857873630000E-06,-0.9616751935820000E-06, 0.2586528938900000E-10, 0.2558221866080000E-10             
   14,    5,-0.4541610369660000E-06,-0.9656224452609997E-06, 0.2455158133800000E-10, 0.2447082499310000E-10             
   14,    6,-0.6623377662910002E-07,-0.8316191289950002E-07, 0.2312625330280000E-10, 0.2300061767070000E-10             
   14,    7,-0.4474565933980001E-06, 0.2415733071850000E-06, 0.2144171309520000E-10, 0.2147414330130000E-10             
   14,    8, 0.8187505868839999E-06, 0.3744523081040000E-06, 0.1964969802000000E-10, 0.1961610572280000E-10             
   14,    9, 0.2100821466910000E-06, 0.1154425570810000E-05, 0.1773075943940000E-10, 0.1765505556210000E-10             
   14,   10, 0.2566736735100000E-07,-0.1587188532050000E-05, 0.1560285195270000E-10, 0.1563237847980000E-10             
   14,   11,-0.9298126391700002E-06, 0.1603683577020000E-06, 0.1324494772260000E-10, 0.1325268276490000E-10             
   14,   12,-0.4486433459490000E-06,-0.3051228939810000E-06, 0.1090424040110000E-10, 0.1086695225750000E-10             
   14,   13, 0.7541994248960000E-06, 0.2068522135190000E-05, 0.7899709310059999E-11, 0.7881996341230002E-11             
   14,   14, 0.4730805195149999E-07,-0.7456227139340000E-06, 0.4068310416470000E-11, 0.4040857444760000E-11             
   15,    0, 0.4947180523450000E-06, 0.0000000000000000E+00, 0.3068066396150000E-10, 0.0000000000000000E+00             
   15,    1, 0.2351864321890000E-06, 0.2603701617560000E-06, 0.3045572913050000E-10, 0.3063127999630000E-10             
   15,    2,-0.3534361878810000E-06,-0.7841902281510000E-06, 0.2989254794919999E-10, 0.3042837809030000E-10             
   15,    3,-0.5610928085740000E-06,-0.2999814726540000E-06, 0.2957097681510000E-10, 0.2951014876670000E-10             
   15,    4,-0.7202742789610000E-06,-0.8388575115270001E-06, 0.2878961368940000E-10, 0.2846835291230000E-10             
   15,    5,-0.9387074785950000E-06,-0.4749009013380000E-06, 0.2752470513500000E-10, 0.2742928575510000E-10             
   15,    6,-0.6231000172699998E-07, 0.6334271361489998E-06, 0.2616103607140001E-10, 0.2600800610930000E-10             
   15,    7, 0.9262557742849999E-06, 0.3623750708180000E-06, 0.2446832790000000E-10, 0.2450871354260000E-10             
   15,    8, 0.1161494445970000E-05, 0.4745542906570000E-06, 0.2276271322180000E-10, 0.2272448664470000E-10             
   15,    9,-0.3017128589770000E-06,-0.3743775387920000E-06, 0.2084692986049999E-10, 0.2075476840480000E-10             
   15,   10,-0.1608426512220000E-06,-0.1575540869760000E-06, 0.1872565105770000E-10, 0.1878097323330000E-10             
   15,   11,-0.7748099651920000E-06, 0.5727952241730000E-06, 0.1654012157030000E-10, 0.1654427043300000E-10             
   15,   12, 0.9801659198069999E-06, 0.7602267281960000E-06, 0.1406593107620000E-10, 0.1403820776480000E-10             
   15,   13, 0.1793312898870000E-06, 0.7109077720320000E-06, 0.1151220362190000E-10, 0.1150666389810000E-10             
   15,   14, 0.2231250648010000E-06,-0.1363156593140000E-05, 0.8027697465770004E-11, 0.8009610472610000E-11             
   15,   15,-0.3398042232580000E-06, 0.1266035391160000E-06, 0.4391802702980000E-11, 0.4389034291320000E-11             
   16,    0, 0.6252019179440000E-06, 0.0000000000000000E+00, 0.3378262355070000E-10, 0.0000000000000000E+00             
   16,    1,-0.2347946496720000E-06,-0.5557561114010000E-06, 0.3353092717620000E-10, 0.3369655907720001E-10             
   16,    2,-0.4826096834920000E-06,-0.8747785146709999E-07, 0.3295765445930000E-10, 0.3358304273340000E-10             
   16,    3,-0.5369884178650000E-06, 0.4273733686640000E-06, 0.3268741302389999E-10, 0.3263056904450000E-10             
   16,    4,-0.7780438345910000E-06,-0.5478903970189998E-07, 0.3200076935790000E-10, 0.3162565154669999E-10             
   16,    5,-0.3455699808870000E-06, 0.5901191980289999E-06, 0.3075057012140000E-10, 0.3063508815230001E-10             
   16,    6, 0.1437397723500000E-06, 0.2247538147280000E-06, 0.2944313312580000E-10, 0.2928001864150000E-10             
   16,    7, 0.3885920364210000E-06, 0.3119925016250000E-06, 0.2778834053860000E-10, 0.2782065331400000E-10             
   16,    8, 0.2354840846590000E-06, 0.3912113221380000E-06, 0.2608744320290000E-10, 0.2603849294840000E-10             
   16,    9,-0.3579488974720001E-06,-0.9392818831840000E-06, 0.2423745194070000E-10, 0.2412306437869999E-10             
   16,   10,-0.5157289842539999E-06, 0.3424799808160000E-06, 0.2209820870520000E-10, 0.2216104508640000E-10             
   16,   11,-0.6663421464540001E-07,-0.3129998779120000E-06, 0.1992589474890000E-10, 0.1992270381250000E-10             
   16,   12, 0.4103083192510000E-06, 0.6715793343640000E-06, 0.1766967152590000E-10, 0.1765363090190000E-10             
   16,   13,-0.6503163591819999E-07,-0.5983449432789999E-06, 0.1498713735130000E-10, 0.1496282075000000E-10             
   16,   14,-0.1700737158110000E-06,-0.9425789662130001E-06, 0.1219991107340000E-10, 0.1217529658830000E-10             
   16,   15,-0.8591252779680001E-06, 0.3242843384300000E-06, 0.8469603846089997E-11, 0.8456645213149999E-11             
   16,   16, 0.2102081830120000E-06, 0.1205719825160000E-06, 0.4811822795640001E-11, 0.4808713179640000E-11             
   17,    0,-0.5408536696470002E-07, 0.0000000000000000E+00, 0.3709895209090000E-10, 0.0000000000000000E+00             
   17,    1,-0.3738345299570000E-06,-0.6396298653920002E-06, 0.3688694006310001E-10, 0.3704973601360000E-10             
   17,    2,-0.2029492233390001E-06, 0.1462583914210000E-06, 0.3626745702200001E-10, 0.3698463344880000E-10             
   17,    3,-0.4616983704280000E-07, 0.1921138854740000E-06, 0.3610583712980001E-10, 0.3605318525570000E-10             
   17,    4, 0.4589796053200001E-06,-0.9251616106300000E-08, 0.3546605005299999E-10, 0.3503526800780000E-10             
   17,    5, 0.7011380614320001E-06, 0.3136462271650000E-06, 0.3425447886420000E-10, 0.3413085014110000E-10             
   17,    6, 0.6379177773350000E-06,-0.3098540780990000E-06, 0.3297231009350000E-10, 0.3280091596220000E-10             
   17,    7, 0.3397510446999999E-06,-0.2414567141900000E-06, 0.3135422420430000E-10, 0.3138999908290001E-10             
   17,    8,-0.3718110758710000E-06,-0.2046443077950000E-06, 0.2968416358610000E-10, 0.2962896673590000E-10             
   17,    9,-0.1952295974550000E-06,-0.3296519652200000E-06, 0.2785120743240000E-10, 0.2770563899530000E-10             
   17,   10,-0.5707300581600000E-06, 0.2678808532200000E-06, 0.2571467518500000E-10, 0.2579629101530000E-10             
   17,   11, 0.3522255989160000E-06, 0.5174230766890001E-07, 0.2355959315459999E-10, 0.2356938395679999E-10             
   17,   12, 0.2018122011280000E-06,-0.2873228569560000E-08, 0.2126397323150000E-10, 0.2124423832270000E-10             
   17,   13,-0.4458669520800001E-06,-0.8041203966990000E-06, 0.1878586002500000E-10, 0.1877575813950000E-10             
   17,   14,-0.3546700781570000E-06,-0.4716496162220000E-06, 0.1594571298500000E-10, 0.1592938865970000E-10             
   17,   15,-0.3659520298670000E-06, 0.4076764855659999E-06, 0.1297211482620000E-10, 0.1294438365980000E-10             
   17,   16, 0.1075053778440000E-05, 0.5678524389950001E-06, 0.9062900696019998E-11, 0.9081762018390000E-11             
   17,   17, 0.5491999191840000E-07, 0.2938044849930000E-06, 0.5217459269560000E-11, 0.5210239331380000E-11             
   18,    0,-0.3143972584510001E-06, 0.0000000000000000E+00, 0.4081121896480001E-10, 0.0000000000000000E+00             
   18,    1,-0.1812268287080000E-06,-0.5824997549530000E-06, 0.4060887325690000E-10, 0.4076117300190001E-10             
   18,    2,-0.1057486474850000E-06, 0.4417342617720000E-07, 0.3993590476200000E-10, 0.4075716672790001E-10             
   18,    3,-0.2948359970290000E-06,-0.4635978209319999E-06, 0.3983060109170000E-10, 0.3978305777600000E-10             
   18,    4, 0.8778087550130000E-06, 0.1327009887920000E-06, 0.3927662306559999E-10, 0.3877785687679999E-10             
   18,    5, 0.2070658701210000E-06,-0.6215784121070000E-06, 0.3806708138960001E-10, 0.3792542643179999E-10             
   18,    6, 0.2243254291250000E-06,-0.6824058235760000E-06, 0.3683627788880000E-10, 0.3663515264320000E-10             
   18,    7,-0.1982123035400001E-06,-0.1704384324510000E-06, 0.3523174006700002E-10, 0.3526584397250000E-10             
   18,    8, 0.6137061226539999E-07,-0.2628510650260000E-06, 0.3359886398320000E-10, 0.3353013263409999E-10             
   18,    9, 0.6988867634620000E-07, 0.2298272930690001E-06, 0.3178294608410001E-10, 0.3161450898490000E-10             
   18,   10, 0.6702245792899999E-06,-0.6712992494860000E-07, 0.2961412840580000E-10, 0.2972713187940000E-10             
   18,   11, 0.2761308919860000E-06,-0.3028666897150000E-06, 0.2748256880490000E-10, 0.2749578324390000E-10             
   18,   12, 0.7433684656170001E-07,-0.1012574834670000E-06, 0.2519196969180000E-10, 0.2520562207430000E-10             
   18,   13,-0.3005697425359999E-06,-0.2689539815120000E-06, 0.2269715412710000E-10, 0.2267261139310000E-10             
   18,   14,-0.3678545532499999E-06, 0.1927277710840000E-06, 0.2005113959720000E-10, 0.2002826846080001E-10             
   18,   15, 0.3601416147770001E-06, 0.7546061112420000E-06, 0.1705456596739999E-10, 0.1701232043950000E-10             
   18,   16, 0.4140791030679999E-06, 0.2238575652280000E-06, 0.1385439640470000E-10, 0.1387651865940000E-10             
   18,   17, 0.7135179397899999E-07,-0.1109209552610000E-05, 0.9532969313379997E-11, 0.9496799721490000E-11             
   18,   18, 0.4689158358519999E-06, 0.3459245188370000E-06, 0.5810660231389999E-11, 0.5801676656739998E-11             
   19,    0, 0.7473933678250000E-08, 0.0000000000000000E+00, 0.4486639466399999E-10, 0.0000000000000000E+00             
   19,    1, 0.4658564112370001E-07, 0.5086381499140000E-06, 0.4463960298109999E-10, 0.4478772845900001E-10             
   19,    2,-0.5252296308709999E-07, 0.8853113246609999E-07, 0.4394100314340000E-10, 0.4489043619180000E-10             
   19,    3,-0.5276971952819999E-07,-0.2007965776520000E-06, 0.4390871071720000E-10, 0.4387583948720001E-10             
   19,    4, 0.1386145882990000E-06, 0.2533158643259999E-06, 0.4342208079530000E-10, 0.4285491684680001E-10             
   19,    5,-0.2849914237450000E-06,-0.4476270875539999E-06, 0.4221839129110000E-10, 0.4204887615140001E-10             
   19,    6,-0.2753159311160000E-06,-0.1533279740660000E-06, 0.4101518765170001E-10, 0.4080914782349999E-10             
   19,    7,-0.4909532108100001E-06, 0.1886178615470000E-06, 0.3942568809840000E-10, 0.3946470933100001E-10             
   19,    8, 0.4292656337080000E-06,-0.1328980456660000E-06, 0.3783667569180000E-10, 0.3774959375190000E-10             
   19,    9, 0.2114092078820000E-06, 0.3961633365050000E-06, 0.3603766192819999E-10, 0.3582219897469999E-10             
   19,   10, 0.6048069628450001E-06,-0.7928635526910000E-07, 0.3384670786930000E-10, 0.3396826672680000E-10             
   19,   11, 0.4476366541440000E-07,-0.3934126929810000E-06, 0.3172036524160000E-10, 0.3173555878299999E-10             
   19,   12,-0.1134842630460000E-06,-0.2178288146130000E-07, 0.2940977938510000E-10, 0.2941741109990001E-10             
   19,   13,-0.2019335202090000E-06,-0.3990554883510000E-07, 0.2692925157080000E-10, 0.2692274272950001E-10             
   19,   14, 0.1544435752890000E-06, 0.5184996942230001E-06, 0.2427162777390000E-10, 0.2424647883330000E-10             
   19,   15, 0.8298592404389998E-06, 0.5063307070470000E-06, 0.2144526571170000E-10, 0.2138696691060000E-10             
   19,   16,-0.6230470534499998E-08,-0.1367319828150000E-06, 0.1822885509040000E-10, 0.1826250619560000E-10             
   19,   17,-0.1174629243560000E-06,-0.4377559742250000E-06, 0.1480492155790000E-10, 0.1476443572590000E-10             
   19,   18,-0.7258712136479999E-06, 0.5944165783050000E-06, 0.1036468954510000E-10, 0.1035095227490000E-10             
   19,   19,-0.3669461181400000E-06,-0.8368866324469998E-06, 0.5979671930659999E-11, 0.5986352525649998E-11             
   20,    0, 0.3007727319310000E-06, 0.0000000000000000E+00, 0.4933045977580001E-10, 0.0000000000000000E+00             
   20,    1, 0.1847945728100000E-06, 0.5543172800199999E-06, 0.4913327863499999E-10, 0.4926078960129999E-10             
   20,    2, 0.6996314184520002E-07,-0.2391812940990000E-06, 0.4835115196930001E-10, 0.4944110112520001E-10             
   20,    3, 0.4264360509330000E-06, 0.2115961737370001E-06, 0.4838614724620001E-10, 0.4835794817970001E-10             
   20,    4,-0.3608732632010000E-06, 0.2077851404430001E-06, 0.4797298441570002E-10, 0.4732108813129999E-10             
   20,    5, 0.1695839094210000E-06, 0.1420632951610000E-07, 0.4675983800180000E-10, 0.4658457842480001E-10             
   20,    6, 0.2026237114090000E-06, 0.3801909834860000E-06, 0.4558370576330001E-10, 0.4535581919600001E-10             
   20,    7, 0.6925787177069998E-07, 0.4062275454310000E-07, 0.4402111416320000E-10, 0.4406384929810000E-10             
   20,    8, 0.3126732585390000E-06, 0.3188178705500000E-06, 0.4242845441120000E-10, 0.4233474263020000E-10             
   20,    9, 0.5832213803120000E-07, 0.1825654391050000E-06, 0.4067783440590000E-10, 0.4043643639410000E-10             
   20,   10,-0.4225114878780000E-06,-0.2811525787780001E-07, 0.3843637753110001E-10, 0.3858415154070000E-10             
   20,   11,-0.1625774031310000E-06, 0.2007152937800000E-07, 0.3632606996270000E-10, 0.3634727390790000E-10             
   20,   12,-0.4746894792870000E-06,-0.1723493187690000E-06, 0.3397922323180000E-10, 0.3400756079980000E-10             
   20,   13,-0.3360722636380000E-09, 0.3448715401620000E-06, 0.3149937243209999E-10, 0.3149092216590002E-10             
   20,   14, 0.2817557118860000E-06, 0.2349556023220000E-06, 0.2885630071090000E-10, 0.2883478772510000E-10             
   20,   15, 0.7914966764990000E-07,-0.2880160547520001E-06, 0.2601323908280000E-10, 0.2594990392220000E-10             
   20,   16, 0.4708639417610002E-07,-0.2767781102120001E-06, 0.2292642741680000E-10, 0.2297141572820000E-10             
   20,   17,-0.4884586978460001E-06,-0.3801687751190000E-06, 0.1957859835530000E-10, 0.1951528448900000E-10             
   20,   18, 0.3564783972200000E-07, 0.7279556041480001E-06, 0.1591282080270000E-10, 0.1589028463789999E-10             
   20,   19, 0.1762523763050000E-06,-0.1933711773590000E-07, 0.1084472847100000E-10, 0.1084066630260000E-10             
   20,   20,-0.4767615314180000E-06, 0.6893196809570000E-07, 0.6748278639579999E-11, 0.6749641434669997E-11             
   21,    0, 0.1266166839240000E-06, 0.0000000000000000E+00, 0.5419804255619999E-10, 0.0000000000000000E+00             
   21,    1,-0.1491718984420000E-06,-0.4272511281160001E-06, 0.5401459295590001E-10, 0.5411447134300000E-10             
   21,    2,-0.9383397883810002E-07,-0.5594696768960001E-06, 0.5314733105969998E-10, 0.5438753549280001E-10             
   21,    3,-0.1596742395890000E-06, 0.2484953427390000E-06, 0.5330168708509998E-10, 0.5329322116810000E-10             
