   60545; 146797.0; 275.00000; 167.0835; 0.0056589
   65226; 146527.0; 276.00000; 166.5414; 0.0056572
   69906; 146260.0; 278.00000; 165.6781; 0.0057393
   74587; 145996.0; 279.00000; 165.7259; 0.0058771
   79267; 145734.0; 280.00000; 165.5562; 0.0058542
   83948; 145474.0; 282.00000; 164.6073; 0.0059132
   88629; 145216.0; 284.00000; 164.4417; 0.0058803
   93309; 144959.0; 285.00000; 164.6781; 0.0059319
   97990; 144704.0; 287.00000; 164.6320; 0.0060082
  102672; 144450.0; 288.00000; 164.1974; 0.0061051
  107362; 144196.0; 290.00000; 164.0475; 0.0060584
  112051; 143944.0; 292.00000; 163.9082; 0.0061074
  116741; 143693.0; 294.00000; 163.7678; 0.0061542
  121430; 143443.0; 295.00000; 163.5750; 0.0062168
  126119; 143194.0; 297.00000; 163.3629; 0.0063200
  130809; 142946.0; 299.00000; 163.2095; 0.0063200
  135498; 142699.0; 301.00000; 162.5804; 0.0063348
  140188; 142453.0; 303.00000; 162.7684; 0.0063742
  150042; 141939.0; 307.00000; 162.5020; 0.0064930
  154708; 141697.0; 309.00000; 162.1113; 0.0065811
  159375; 141456.0; 311.00000; 162.4280; 0.0065541
  164042; 141215.0; 312.00000; 162.4400; 0.0066045
  168708; 140976.0; 314.00000; 162.3658; 0.0066466
  173375; 140737.0; 316.00000; 162.1745; 0.0066873
  178042; 140499.0; 318.00000; 161.6203; 0.0067339
  182708; 140262.0; 320.00000; 161.4676; 0.0067783
  187375; 140025.0; 322.00000; 161.3329; 0.0068168
  192044; 139789.0; 324.00000; 161.5400; 0.0068636
  196718; 139554.0; 325.00000; 161.4681; 0.0069110
  201393; 139320.0; 327.00000; 161.1037; 0.0069500
  206068; 139086.0; 329.00000; 161.1281; 0.0069979
  210743; 138853.0; 331.00000; 160.9973; 0.0070370
  215417; 138621.0; 333.00000; 160.8987; 0.0070926
  220092; 138389.0; 335.00000; 160.8823; 0.0071337
  224767; 138159.0; 337.00000; 160.8952; 0.0071721
  229441; 137929.0; 339.00000; 160.9901; 0.0072116
  239542; 137434.0; 343.00000; 160.9059; 0.0073162
  244208; 137207.0; 345.00000; 160.7256; 0.0073660
  248875; 136980.0; 347.00000; 160.6114; 0.0074255
  253542; 136754.0; 349.00000; 160.5206; 0.0075533
  258208; 136529.0; 351.00000; 160.3106; 0.0074957
  262875; 136304.0; 353.00000; 160.1663; 0.0075127
  267542; 136080.0; 355.00000; 160.3800; 0.0075319
  272208; 135857.0; 357.00000; 160.3257; 0.0076270
  276875; 135635.0; 359.00000; 160.0204; 0.0076750
  281542; 135413.0; 361.00000; 159.7374; 0.0077149
  286208; 135192.0; 363.00000; 159.8034; 0.0077806
  290875; 134971.0; 365.00000; 160.0390; 0.0078346
  295542; 134751.0; 367.00000; 160.0160; 0.0078775
  300208; 134532.0; 369.00000; 159.7363; 0.0079094
  304875; 134313.0; 371.00000; 159.5514; 0.0078806
  309542; 134096.0; 373.00000; 159.5871; 0.0079760
  314208; 133878.0; 375.00000; 159.6509; 0.0080919
  318875; 133662.0; 378.00000; 159.5023; 0.0079966
  323540; 133446.0; 380.00000; 159.6751; 0.0081046
  328200; 133231.0; 382.00000; 160.3249; 0.0081629
  332860; 133016.0; 384.00000; 160.2397; 0.0082062
  337520; 132802.0; 386.00000; 160.0511; 0.0082490
  342180; 132589.0; 388.00000; 160.3172; 0.0083003
  346840; 132376.0; 390.00000; 160.3418; 0.0083163
  351500; 132163.0; 392.00000; 160.0794; 0.0083909
  356160; 131951.0; 395.00000; 160.0127; 0.0084651
  360820; 131740.0; 397.00000; 160.1180; 0.0085394
  370667; 131296.0; 401.00000; 159.5253; 0.0086728
  375333; 131086.0; 403.00000; 158.9700; 0.0087703
  380000; 130877.0; 405.00000; 158.3853; 0.0088237
  384667; 130669.0; 408.00000; 157.8125; 0.0088775
  389333; 130461.0; 410.00000; 157.6723; 0.0089389
  394000; 130255.0; 412.00000; 157.3357; 0.0089366
  398667; 130049.0; 415.00000; 157.2668; 0.0090638
  403333; 129843.0; 417.00000; 157.2149; 0.0091427
  408000; 129639.0; 419.00000; 156.5815; 0.0092099
  412665; 129435.0; 421.00000; 156.1996; 0.0092322
  417325; 129232.0; 423.00000; 156.1916; 0.0092193
  421985; 129030.0; 425.00000; 155.9310; 0.0093337
  426645; 128829.0; 428.00000; 155.9731; 0.0093768
  431305; 128628.0; 430.00000; 156.0443; 0.0093521
  435965; 128428.0; 432.00000; 156.0900; 0.0094913
  440625; 128228.0; 435.00000; 156.3718; 0.0094948
  445285; 128029.0; 437.00000; 156.2060; 0.0095002
  449945; 127831.0; 439.00000; 156.1511; 0.0096337
  459792; 127413.0; 444.00000; 156.1898; 0.0096836
  464458; 127216.0; 446.00000; 156.2028; 0.0098144
  469125; 127019.0; 448.00000; 156.2057; 0.0098421
  473792; 126823.0; 451.00000; 156.1954; 0.0098572
  478458; 126628.0; 453.00000; 156.0923; 0.0099621
  483125; 126432.0; 456.00000; 156.0262; 0.0099743
  487792; 126238.0; 458.00000; 156.0064; 0.0101080
  492458; 126044.0; 460.00000; 155.6830; 0.0100970
  497125; 125850.0; 463.00000; 155.4293; 0.0102420
  501792; 125657.0; 465.00000; 155.3673; 0.0102900
  506458; 125465.0; 467.00000; 155.1973; 0.0102750
  511125; 125273.0; 470.00000; 155.1107; 0.0104040
  515792; 125082.0; 472.00000; 155.0671; 0.0104440
  520457; 124891.0; 475.00000; 154.9481; 0.0104360
  525125; 124701.0; 477.00000; 155.1892; 0.0104470
  529792; 124511.0; 479.00000; 155.3110; 0.0105410
  534458; 124322.0; 482.00000; 155.3786; 0.0106700
  539125; 124133.0; 484.00000; 155.3479; 0.0106630
  543794; 123945.0; 486.00000; 155.0859; 0.0107210
  548468; 123756.0; 489.00000; 155.2662; 0.0107660
  553143; 123569.0; 491.00000; 155.3407; 0.0108230
  557818; 123382.0; 494.00000; 155.2178; 0.0108560
  562492; 123195.0; 496.00000; 155.2593; 0.0109030
  567167; 123008.0; 499.00000; 155.4861; 0.0110000
  571842; 122823.0; 501.00000; 155.5412; 0.0110690
  576517; 122637.0; 504.00000; 155.4183; 0.0110890
  581191; 122452.0; 506.00000; 155.4979; 0.0111110
  591038; 122064.0; 511.00000; 155.4099; 0.0112830
  595691; 121881.0; 514.00000; 155.2250; 0.0113310
  600344; 121698.0; 516.00000; 155.0506; 0.0113950
  604996; 121517.0; 519.00000; 155.0922; 0.0114510
  609649; 121335.0; 522.00000; 155.1766; 0.0115470
  614302; 121154.0; 524.00000; 155.1035; 0.0115060
  618955; 120974.0; 527.00000; 155.0794; 0.0116240
  623608; 120794.0; 529.00000; 155.3596; 0.0115630
  628260; 120614.0; 532.00000; 155.6653; 0.0116950
  632919; 120435.0; 534.00000; 155.6939; 0.0117280
  637593; 120255.0; 536.00000; 155.7188; 0.0118310
  642268; 120075.0; 539.00000; 155.7134; 0.0118280
  646943; 119896.0; 542.00000; 155.7482; 0.0118960
  651617; 119718.0; 545.00000; 155.7869; 0.0119930
  656292; 119539.0; 547.00000; 155.6924; 0.0120610
  660967; 119362.0; 550.00000; 155.6506; 0.0121000
  665642; 119184.0; 552.00000; 155.1475; 0.0121980
  670316; 119007.0; 556.00000; 155.1468; 0.0123590
  680163; 118636.0; 561.00000; 154.7333; 0.0124800
  684816; 118462.0; 564.00000; 154.2348; 0.0125440
  689469; 118288.0; 566.00000; 154.0735; 0.0125590
  694121; 118114.0; 569.00000; 153.7520; 0.0126690
  698774; 117941.0; 571.00000; 153.6432; 0.0127380
  703427; 117769.0; 574.00000; 153.6508; 0.0127690
  708080; 117597.0; 576.00000; 153.6680; 0.0128830
  712733; 117425.0; 579.00000; 153.5463; 0.0129210
  717385; 117254.0; 582.00000; 153.4183; 0.0129400
  722042; 117084.0; 584.00000; 153.3639; 0.0130000
  726708; 116913.0; 587.00000; 153.2918; 0.0130980
  731375; 116743.0; 590.00000; 153.2058; 0.0131390
  736042; 116573.0; 593.00000; 153.2888; 0.0131600
  740708; 116404.0; 595.00000; 153.5304; 0.0132150
  745375; 116234.0; 598.00000; 153.6324; 0.0132770
  750042; 116066.0; 601.00000; 153.7437; 0.0133860
  754708; 115897.0; 603.00000; 153.6571; 0.0134690
  759375; 115729.0; 606.00000; 153.7461; 0.0135030
  764044; 115562.0; 609.00000; 153.6435; 0.0135620
  768718; 115394.0; 612.00000; 153.4462; 0.0136270
  773393; 115227.0; 615.00000; 153.4028; 0.0137300
  778068; 115060.0; 618.00000; 153.3486; 0.0138050
  782742; 114894.0; 620.00000; 153.2404; 0.0138440
  787417; 114728.0; 623.00000; 153.2330; 0.0139350
  792092; 114563.0; 626.00000; 153.2941; 0.0140320
  796767; 114397.0; 629.00000; 153.0859; 0.0141240
  801441; 114233.0; 632.00000; 152.9971; 0.0142050
  811542; 113878.0; 638.00000; 151.9753; 0.0143750
  816208; 113715.0; 640.00000; 151.7391; 0.0144550
  820875; 113553.0; 643.00000; 151.5898; 0.0145480
  825542; 113391.0; 646.00000; 151.4320; 0.0146290
  830208; 113229.0; 649.00000; 151.3423; 0.0146680
  834875; 113068.0; 652.00000; 151.2939; 0.0147990
  839542; 112907.0; 655.00000; 151.2032; 0.0149630
  844208; 112747.0; 658.00000; 151.0294; 0.0150220
  848875; 112587.0; 661.00000; 150.5789; 0.0151200
  853533; 112428.0; 664.00000; 150.0612; 0.0152000
  858163; 112271.0; 667.00000; 149.6800; 0.0152710
  862794; 112114.0; 669.00000; 149.2517; 0.0153530
  867424; 111957.0; 673.00000; 149.0536; 0.0154380
  872055; 111801.0; 675.00000; 148.9689; 0.0155320
  876686; 111645.0; 678.00000; 148.8793; 0.0156460
  881316; 111490.0; 681.00000; 148.7588; 0.0157490
  885947; 111335.0; 684.00000; 148.6157; 0.0157880
  890577; 111181.0; 687.00000; 148.3932; 0.0158990
  900417; 110855.0; 695.00000; 148.0463; 0.0160710
  905083; 110689.0; 698.00000; 147.9403; 0.0161750
  909750; 110501.0; 702.00000; 147.5250; 0.0162900
  914417; 110294.0; 706.00000; 147.3816; 0.0164410
  919083; 110069.0; 710.00000; 147.1780; 0.0165790
  923750; 109828.0; 715.00000; 146.8785; 0.0166210
  928417; 109571.0; 720.00000; 146.6547; 0.0167290
  933083; 109300.0; 726.00000; 146.4089; 0.0170560
  937750; 109018.0; 732.00000; 146.2690; 0.0170620
  942413; 108726.0; 738.00000; 146.2061; 0.0171730
  947066; 108424.0; 744.00000; 146.2265; 0.0173070
  951719; 108115.0; 750.00000; 146.2281; 0.0174500
  956371; 107799.0; 757.00000; 146.0107; 0.0177310
  961024; 107477.0; 764.00000; 145.9061; 0.0177240
  965677; 107150.0; 771.00000; 146.1475; 0.0179200
  970330; 106819.0; 779.00000; 146.1200; 0.0181740
  974983; 106484.0; 787.00000; 146.1995; 0.0181350
  979635; 106147.0; 794.00000; 146.3173; 0.0183920
  984294; 105807.0; 802.00000; 145.6353; 0.0189180
  988968; 105464.0; 810.00000; 145.0624; 0.0189960
  993643; 105121.0; 818.00000; 144.6780; 0.0191930
  998318; 104777.0; 826.00000; 144.0051; 0.0194560
 1002992; 104432.0; 834.00000; 143.6693; 0.0197510
 1007667; 104088.0; 843.00000; 143.3275; 0.0199630
 1012342; 103745.0; 851.00000; 143.2144; 0.0200810
 1017017; 103402.0; 860.00000; 143.0589; 0.0204180
 1021691; 103060.0; 869.00000; 143.2078; 0.0204990
 1031541; 102342.0; 887.00000; 143.2425; 0.0209790
 1036208; 102004.0; 896.00000; 143.0093; 0.0211580
 1040875; 101667.0; 905.00000; 142.9748; 0.0213400
 1045541; 101331.0; 914.00000; 143.0917; 0.0215230
 1050208; 100997.0; 923.00000; 143.2319; 0.0215840
 1054875; 100664.0; 932.00000; 142.9576; 0.0218360
 1059542; 100333.0; 941.00000; 142.3533; 0.0222720
 1064208; 100003.0; 951.00000; 141.9533; 0.0226990
 1068875;  99675.0; 960.00000; 141.6807; 0.0229240
 1073544;  99348.0; 969.00000; 141.1972; 0.0231140
 1078218;  99023.0; 979.00000; 141.2710; 0.0233700
 1082893;  98699.0; 988.00000; 141.4031; 0.0235470
 1087568;  98378.0; 997.00000; 141.3969; 0.0237930
 1092243;  98057.0;1007.00000; 141.4889; 0.0241160
 1096917;  97739.0;1017.00000; 141.5910; 0.0243390
 1101592;  97422.0;1026.00000; 141.5848; 0.0245220
 1106267;  97106.0;1036.00000; 141.0152; 0.0247940
 1110941;  96792.0;1046.00000; 140.7861; 0.0251970
 1120667;  96145.0;1066.00000; 140.6244; 0.0256210
 1125333;  95836.0;1076.00000; 140.2352; 0.0259590
 1130000;  95530.0;1086.00000; 139.8808; 0.0262260
 1134667;  95224.0;1096.00000; 139.8341; 0.0265510
 1139333;  94921.0;1106.00000; 139.3985; 0.0268420
 1144000;  94619.0;1116.00000; 139.1443; 0.0270190
 1148667;  94319.0;1127.00000; 138.9840; 0.0273570
 1153333;  94021.0;1137.00000; 138.6094; 0.0278070
 1158000;  93724.0;1147.00000; 138.1494; 0.0281320
 1162663;  93429.0;1157.00000; 137.7605; 0.0283390
 1167316;  93136.0;1167.00000; 137.6535; 0.0286030
 1171969;  92845.0;1178.00000; 137.6548; 0.0288840
 1176621;  92556.0;1188.00000; 137.4123; 0.0291560
 1181274;  92268.0;1199.00000; 137.1024; 0.0294930
 1185927;  91981.0;1210.00000; 137.1303; 0.0297350
 1190580;  91696.0;1220.00000; 137.0661; 0.0301060
 1195233;  91413.0;1231.00000; 137.2329; 0.0303820
 1199885;  91131.0;1242.00000; 137.3913; 0.0304490
 1204544;  90850.0;1253.00000; 137.3004; 0.0307220
 1209218;  90569.0;1265.00000; 136.8974; 0.0311560
