 Update of Table VIII* in
   Karkoschka E, 1994, Spectrophotometry of the Jovian Planets
    and Titan at 300-nm to 1000-nm Wavelength: the Methane
    Spectrum.  Icarus 111, 174-192.
 *NOTE: This file has entries with Wav < 430.4 deleted, to reduce CH4=.0000 entries
 Wav:     Wavelength in vacuum [nm]
 Wav_m:   Wavelength as measured [nm]
 CH4:     Cold temperature methane absorption coeff. [1/(km amagat)]
 Jup:     Full-disk albedo for Jupiter
 Sat:     Full-disk albedo for Saturn
 Ura:     Full-disk albedo for Uranus
 Nep:     Full-disk albedo for Neptune
 Tit:     Full-disk albedo for Titan
 No. rows: 1550
 Wav    Wav_m     CH4   Jup   Sat   Ura   Nep   Tit
 574.4  574.23   .0408 .5404 .5106 .4049 .3199 .2338
 574.8  574.63   .0443 .5402 .5105 .3977 .3129 .2337
 575.2  575.03   .0474 .5391 .5095 .3911 .3067 .2333
 575.6  575.43   .0491 .5392 .5101 .3869 .3026 .2334
 576.0  575.83   .0490 .5403 .5104 .3847 .3014 .2342
 576.4  576.23   .0466 .5402 .5115 .3886 .3044 .2346
 576.8  576.63   .0436 .5419 .5136 .3929 .3083 .2353
 577.2  577.03   .0416 .5412 .5135 .3948 .3105 .2354
 577.6  577.43   .0404 .5407 .5139 .3974 .3129 .2360
 578.0  577.83   .0391 .5423 .5141 .4011 .3161 .2366
 578.4  578.23   .0361 .5431 .5160 .4100 .3242 .2374
 578.8  578.63   .0312 .5456 .5190 .4220 .3364 .2389
 579.2  579.03   .0264 .5460 .5202 .4343 .3493 .2397
 579.6  579.43   .0227 .5460 .5211 .4477 .3625 .2403
 580.0  579.83   .0191 .5470 .5221 .4616 .3766 .2412
 580.4  580.23   .0156 .5472 .5229 .4772 .3930 .2418
 580.8  580.63   .0126 .5472 .5243 .4942 .4104 .2426
 581.2  581.03   .0104 .5485 .5254 .5081 .4248 .2435
 581.6  581.43   .0087 .5488 .5263 .5204 .4373 .2441
 582.0  581.83   .0072 .5498 .5284 .5321 .4494 .2450
 582.4  582.23   .0059 .5502 .5284 .5406 .4594 .2449
 582.8  582.63   .0048 .5495 .5294 .5503 .4695 .2458
 583.2  583.03   .0040 .5493 .5297 .5587 .4776 .2463
 583.6  583.42   .0034 .5487 .5290 .5653 .4837 .2462
 584.0  583.82   .0029 .5493 .5298 .5714 .4902 .2466
 584.4  584.22   .0023 .5495 .5305 .5769 .4967 .2471
 584.8  584.62   .0018 .5489 .5317 .5825 .5023 .2477
 585.2  585.02   .0014 .5494 .5326 .5870 .5067 .2482
 585.6  585.42   .0012 .5487 .5314 .5894 .5091 .2483
 586.0  585.82   .0010 .5478 .5321 .5913 .5107 .2487
 586.4  586.22   .0009 .5494 .5339 .5909 .5112 .2493
 586.8  586.62   .0009 .5490 .5344 .5904 .5108 .2497
 587.2  587.02   .0008 .5473 .5336 .5901 .5097 .2498
 587.6  587.42   .0009 .5455 .5327 .5883 .5076 .2495
 588.0  587.82   .0009 .5449 .5346 .5878 .5064 .2503
 588.4  588.22   .0011 .5450 .5363 .5870 .5052 .2514
 588.8  588.62   .0015 .5451 .5334 .5832 .5001 .2510
 589.2  589.02   .0021 .5410 .5341 .5810 .4942 .2511
 589.6  589.42   .0029 .5478 .5372 .5721 .4858 .2531
 590.0  589.82   .0037 .5485 .5391 .5575 .4736 .2539
 590.4  590.22   .0046 .5489 .5373 .5432 .4598 .2527
 590.8  590.62   .0056 .5449 .5369 .5346 .4487 .2521
 591.2  591.02   .0068 .5454 .5361 .5247 .4374 .2520
 591.6  591.42   .0083 .5443 .5364 .5136 .4256 .2519
 592.0  591.82   .0097 .5453 .5386 .5044 .4156 .2527
 592.4  592.22   .0114 .5448 .5370 .4930 .4046 .2525
 592.8  592.62   .0132 .5443 .5357 .4825 .3933 .2518
 593.2  593.02   .0153 .5449 .5362 .4717 .3819 .2518
 593.6  593.42   .0175 .5454 .5362 .4593 .3694 .2523
 594.0  593.82   .0200 .5441 .5364 .4476 .3571 .2525
 594.4  594.22   .0234 .5422 .5356 .4362 .3449 .2520
 594.8  594.62   .0269 .5416 .5333 .4244 .3336 .2510
 595.2  595.02   .0288 .5426 .5345 .4176 .3271 .2516
 595.6  595.42   .0309 .5443 .5353 .4115 .3210 .2517
 596.0  595.82   .0333 .5422 .5344 .4053 .3148 .2511
 596.4  596.22   .0327 .5427 .5341 .4049 .3152 .2516
 596.8  596.62   .0306 .5433 .5362 .4099 .3207 .2526
 597.2  597.02   .0301 .5444 .5374 .4120 .3225 .2531
 597.6  597.42   .0303 .5429 .5368 .4112 .3213 .2528
 598.0  597.82   .0293 .5420 .5374 .4132 .3232 .2534
 598.4  598.22   .0278 .5434 .5370 .4171 .3273 .2540
 598.8  598.62   .0265 .5439 .5392 .4233 .3330 .2551
 599.2  599.02   .0253 .5470 .5400 .4267 .3367 .2548
 599.6  599.42   .0235 .5459 .5408 .4310 .3415 .2549
 600.0  599.82   .0213 .5451 .5434 .4406 .3507 .2567
 600.4  600.22   .0194 .5462 .5434 .4485 .3590 .2572
 600.8  600.62   .0182 .5473 .5430 .4548 .3645 .2575
 601.2  601.02   .0167 .5489 .5445 .4608 .3704 .2586
 601.6  601.42   .0146 .5481 .5452 .4680 .3793 .2590
 602.0  601.82   .0126 .5453 .5454 .4795 .3915 .2594
 602.4  602.22   .0111 .5440 .5450 .4912 .4029 .2599
 602.8  602.62   .0100 .5457 .5444 .4978 .4110 .2609
 603.2  603.02   .0093 .5461 .5457 .5017 .4149 .2616
 603.6  603.42   .0088 .5445 .5458 .5033 .4161 .2611
 604.0  603.82   .0085 .5435 .5455 .5043 .4170 .2609
 604.4  604.22   .0084 .5451 .5473 .5045 .4168 .2622
 604.8  604.62   .0089 .5480 .5484 .4998 .4116 .2629
 605.2  605.02   .0100 .5483 .5476 .4912 .4019 .2626
 605.6  605.42   .0115 .5454 .5475 .4818 .3920 .2620
 606.0  605.82   .0132 .5443 .5473 .4703 .3811 .2619
 606.4  606.22   .0159 .5432 .5442 .4554 .3657 .2611
 606.8  606.62   .0188 .5420 .5443 .4416 .3507 .2614
 607.2  607.02   .0216 .5448 .5440 .4256 .3360 .2611
 607.6  607.42   .0249 .5447 .5442 .4117 .3219 .2600
 608.0  607.82   .0295 .5435 .5473 .4007 .3083 .2609
 608.4  608.22   .0346 .5432 .5441 .3862 .2942 .2600
 608.8  608.62   .0373 .5420 .5406 .3754 .2860 .2588
 609.2  609.02   .0379 .5425 .5419 .3720 .2836 .2590
 609.6  609.42   .0387 .5432 .5436 .3701 .2812 .2595
 610.0  609.82   .0404 .5423 .5423 .3656 .2768 .2589
 610.4  610.22   .0446 .5377 .5413 .3594 .2701 .2581
 610.8  610.62   .0514 .5393 .5399 .3479 .2596 .2583
 611.2  611.02   .0605 .5399 .5376 .3324 .2464 .2568
 611.6  611.42   .0740 .5362 .5353 .3157 .2320 .2545
 612.0  611.82   .0923 .5329 .5311 .2973 .2171 .2522
 612.4  612.22   .1141 .5276 .5272 .2797 .2035 .2501
 612.8  612.62   .1431 .5245 .5207 .2596 .1896 .2475
 613.2  613.02   .1836 .5184 .5123 .2378 .1749 .2442
 613.6  613.42   .2247 .5116 .5048 .2196 .1628 .2412
 614.0  613.82   .2575 .5058 .5020 .2075 .1557 .2403
 614.4  614.22   .2913 .5047 .4969 .1967 .1499 .2389
 614.8  614.62   .3167 .4991 .4905 .1888 .1455 .2363
 615.2  615.02   .3273 .4961 .4887 .1856 .1438 .2359
 615.6  615.42   .3413 .4931 .4871 .1832 .1424 .2358
 616.0  615.82   .3691 .4894 .4829 .1792 .1398 .2346
 616.4  616.22   .3888 .4840 .4813 .1755 .1380 .2339
 616.8  616.61   .4076 .4836 .4760 .1698 .1356 .2326
 617.2  617.01   .4587 .4756 .4680 .1612 .1309 .2307
 617.6  617.41   .5411 .4673 .4593 .1504 .1247 .2294
 618.0  617.81   .6267 .4570 .4456 .1392 .1185 .2254
 618.4  618.21   .6902 .4494 .4347 .1317 .1143 .2218
 618.8  618.61   .7204 .4480 .4307 .1283 .1124 .2211
 619.2  619.01   .7366 .4475 .4313 .1281 .1120 .2220
 619.6  619.41   .7284 .4492 .4318 .1282 .1121 .2226
 620.0  619.81   .6939 .4513 .4350 .1296 .1129 .2229
 620.4  620.21   .6409 .4556 .4426 .1339 .1151 .2246
 620.8  620.61   .5905 .4620 .4495 .1382 .1174 .2265
 621.2  621.01   .5610 .4654 .4543 .1420 .1188 .2274
 621.6  621.41   .5167 .4686 .4600 .1473 .1211 .2287
 622.0  621.81   .4496 .4771 .4709 .1560 .1260 .2323
 622.4  622.21   .3875 .4860 .4826 .1673 .1321 .2364
 622.8  622.61   .3348 .4921 .4902 .1794 .1384 .2387
 623.2  623.01   .2840 .4961 .5001 .1946 .1466 .2416
 623.6  623.41   .2337 .5050 .5100 .2116 .1567 .2462
 624.0  623.81   .1839 .5101 .5175 .2306 .1690 .2503
 624.4  624.21   .1435 .5152 .5270 .2531 .1838 .2552
 624.8  624.61   .1169 .5202 .5341 .2740 .1980 .2592
 625.2  625.01   .0961 .5261 .5364 .2904 .2107 .2607
 625.6  625.41   .0767 .5264 .5411 .3093 .2259 .2622
 626.0  625.81   .0598 .5314 .5478 .3297 .2434 .2660
 626.4  626.21   .0481 .5354 .5504 .3458 .2582 .2685
 626.8  626.61   .0395 .5356 .5531 .3614 .2717 .2700
 627.2  627.01   .0327 .5374 .5561 .3773 .2865 .2714
 627.6  627.41   .0270 .5377 .5535 .3910 .3004 .2712
 628.0  627.81   .0205 .5366 .5576 .4095 .3181 .2736
 628.4  628.21   .0159 .5400 .5633 .4252 .3345 .2761
 628.8  628.61   .0130 .5435 .5639 .4347 .3462 .2767
 629.2  629.01   .0110 .5431 .5651 .4458 .3571 .2769
 629.6  629.41   .0091 .5456 .5659 .4564 .3679 .2781
 630.0  629.81   .0073 .5453 .5657 .4652 .3778 .2781
 630.4  630.21   .0059 .5443 .5683 .4741 .3873 .2787
 630.8  630.61   .0049 .5472 .5687 .4787 .3940 .2796
 631.2  631.01   .0042 .5470 .5690 .4840 .3999 .2802
 631.6  631.41   .0037 .5464 .5696 .4895 .4043 .2805
 632.0  631.81   .0033 .5466 .5699 .4913 .4070 .2808
 632.4  632.21   .0030 .5481 .5698 .4900 .4079 .2811
 632.8  632.61   .0027 .5475 .5717 .4912 .4093 .2816
 633.2  633.01   .0025 .5461 .5721 .4939 .4109 .2819
 633.6  633.41   .0026 .5455 .5696 .4938 .4104 .2811
 634.0  633.81   .0028 .5452 .5679 .4903 .4080 .2805
 634.4  634.21   .0028 .5479 .5692 .4866 .4063 .2816
 634.8  634.61   .0029 .5477 .5743 .4864 .4057 .2836
 635.2  635.01   .0033 .5478 .5745 .4843 .4024 .2838
 635.6  635.41   .0037 .5448 .5718 .4806 .3985 .2831
 636.0  635.81   .0042 .5434 .5681 .4751 .3937 .2821
 636.4  636.21   .0049 .5439 .5677 .4692 .3879 .2820
 636.8  636.61   .0055 .5469 .5723 .4652 .3828 .2844
 637.2  637.01   .0059 .5449 .5716 .4608 .3776 .2836
 637.6  637.41   .0060 .5435 .5707 .4598 .3753 .2830
 638.0  637.81   .0065 .5436 .5706 .4584 .3716 .2833
 638.4  638.21   .0077 .5439 .5707 .4530 .3637 .2829
 638.8  638.61   .0089 .5446 .5702 .4452 .3551 .2824
 639.2  639.01   .0099 .5429 .5710 .4400 .3494 .2824
 639.6  639.41   .0108 .5398 .5703 .4364 .3453 .2817
 640.0  639.81   .0117 .5403 .5705 .4333 .3413 .2820
 640.4  640.21   .0130 .5406 .5698 .4279 .3354 .2825
 640.8  640.61   .0153 .5412 .5668 .4177 .3250 .2818
 641.2  641.01   .0179 .5385 .5686 .4091 .3146 .2816
 641.6  641.41   .0195 .5394 .5687 .4012 .3077 .2816
 642.0  641.81   .0213 .5348 .5660 .3950 .3026 .2805
 642.4  642.21   .0228 .5300 .5653 .3921 .2987 .2808
 642.8  642.61   .0227 .5286 .5616 .3901 .2981 .2810
 643.2  643.01   .0216 .5219 .5603 .3929 .3015 .2813
 643.6  643.41   .0204 .5168 .5598 .3960 .3042 .2822
 644.0  643.81   .0189 .5091 .5601 .4000 .3070 .2832
 644.4  644.21   .0174 .5040 .5584 .4033 .3105 .2833
 644.8  644.61   .0167 .5024 .5557 .4045 .3120 .2826
 645.2  645.01   .0171 .5032 .5585 .4070 .3122 .2827
 645.6  645.41   .0184 .5125 .5607 .4053 .3102 .2833
 646.0  645.81   .0195 .5201 .5612 .4015 .3075 .2831
 646.4  646.21   .0193 .5228 .5663 .4032 .3079 .2843
 646.8  646.61   .0182 .5185 .5659 .4049 .3090 .2853
 647.2  647.01   .0168 .5055 .5604 .4042 .3088 .2846
 647.6  647.41   .0174 .4968 .5570 .4003 .3051 .2836
 648.0  647.81   .0207 .5063 .5581 .3924 .2972 .2835
 648.4  648.21   .0248 .5127 .5617 .3839 .2876 .2829
 648.8  648.61   .0277 .5156 .5627 .3758 .2796 .2825
 649.2  649.01   .0289 .5161 .5599 .3707 .2758 .2811
 649.6  649.41   .0299 .5158 .5626 .3722 .2757 .2811
 650.0  649.80   .0325 .5212 .5649 .3687 .2718 .2826
 650.4  650.20   .0351 .5259 .5631 .3596 .2652 .2818
 650.8  650.60   .0357 .5244 .5639 .3568 .2628 .2808
 651.2  651.00   .0348 .5241 .5650 .3577 .2633 .2810
 651.6  651.40   .0340 .5265 .5661 .3595 .2647 .2814
 652.0  651.80   .0343 .5273 .5672 .3609 .2657 .2818
 652.4  652.20   .0351 .5306 .5670 .3590 .2646 .2824
 652.8  652.60   .0366 .5323 .5686 .3553 .2609 .2822
 653.2  653.00   .0398 .5336 .5694 .3490 .2545 .2817
 653.6  653.40   .0437 .5331 .5699 .3409 .2472 .2814
 654.0  653.80   .0484 .5328 .5680 .3319 .2392 .2799
 654.4  654.20   .0530 .5322 .5660 .3236 .2314 .2786
 654.8  654.60   .0572 .5312 .5674 .3182 .2261 .2784
 655.2  655.00   .0605 .5333 .5666 .3121 .2221 .2774
 655.6  655.40   .0654 .5319 .5642 .3049 .2169 .2756
 656.0  655.80   .0749 .5369 .5615 .2993 .2109 .2750
 656.4  656.20   .0832 .5195 .5605 .2971 .2057 .2728
 656.8  656.60   .0837 .5329 .5617 .2906 .2032 .2765
 657.2  657.00   .0808 .5367 .5575 .2832 .2005 .2752
 657.6  657.40   .0805 .5282 .5604 .2845 .1992 .2731
 658.0  657.80   .0822 .5309 .5617 .2826 .1965 .2735
 658.4  658.20   .0836 .5309 .5612 .2785 .1935 .2728
 658.8  658.60   .0863 .5294 .5589 .2747 .1910 .2718
 659.2  659.00   .0922 .5290 .5573 .2703 .1876 .2712
 659.6  659.40   .0973 .5270 .5578 .2669 .1845 .2710
 660.0  659.80   .0971 .5298 .5583 .2653 .1837 .2719
 660.4  660.20   .0954 .5299 .5580 .2655 .1842 .2722
 660.8  660.60   .0964 .5282 .5570 .2652 .1837 .2714
 661.2  661.00   .1006 .5272 .5556 .2614 .1805 .2702
 661.6  661.40   .1064 .5274 .5540 .2552 .1763 .2696
 662.0  661.80   .1141 .5263 .5546 .2500 .1721 .2699
 662.4  662.20   .1233 .5254 .5530 .2441 .1679 .2687
 662.8  662.60   .1314 .5238 .5496 .2379 .1639 .2665
 663.2  663.00   .1349 .5247 .5495 .2353 .1618 .2664
 663.6  663.40   .1342 .5233 .5498 .2351 .1615 .2662
 664.0  663.80   .1350 .5245 .5483 .2335 .1607 .2659
 664.4  664.20   .1369 .5230 .5491 .2319 .1593 .2663
 664.8  664.60   .1382 .5234 .5505 .2302 .1578 .2663
 665.2  665.00   .1437 .5242 .5483 .2253 .1550 .2646
 665.6  665.40   .1572 .5220 .5465 .2184 .1504 .2631
 666.0  665.80   .1733 .5208 .5424 .2103 .1452 .2613
 666.4  666.20   .1818 .5182 .5398 .2055 .1424 .2601
 666.8  666.60   .1816 .5194 .5425 .2055 .1422 .2615
 667.2  667.00   .1779 .5206 .5423 .2059 .1426 .2618
 667.6  667.40   .1766 .5201 .5414 .2064 .1427 .2615
 668.0  667.80   .1724 .5195 .5442 .2089 .1438 .2623
 668.4  668.20   .1622 .5232 .5461 .2120 .1463 .2634
 668.8  668.60   .1556 .5234 .5481 .2155 .1483 .2642
 669.2  669.00   .1480 .5233 .5499 .2203 .1508 .2655
 669.6  669.40   .1366 .5249 .5509 .2267 .1552 .2670
 670.0  669.80   .1254 .5260 .5532 .2340 .1600 .2685
 670.4  670.20   .1129 .5292 .5571 .2418 .1655 .2705
 670.8  670.60   .1019 .5310 .5611 .2501 .1714 .2725
 671.2  671.00   .0916 .5332 .5629 .2582 .1772 .2742
 671.6  671.40   .0792 .5328 .5658 .2682 .1848 .2761
 672.0  671.80   .0670 .5345 .5707 .2808 .1942 .2790
 672.4  672.20   .0570 .5378 .5728 .2927 .2036 .2814
 672.8  672.60   .0484 .5390 .5763 .3051 .2137 .2838
 673.2  673.00   .0418 .5400 .5775 .3158 .2229 .2843
 673.6  673.40   .0351 .5409 .5791 .3266 .2329 .2856
 674.0  673.80   .0294 .5422 .5835 .3375 .2429 .2882
 674.4  674.20   .0263 .5424 .5845 .3449 .2488 .2891
 674.8  674.60   .0221 .5442 .5874 .3549 .2575 .2910
 675.2  675.00   .0169 .5456 .5903 .3694 .2720 .2930
 675.6  675.40   .0129 .5474 .5905 .3833 .2865 .2940
 676.0  675.80   .0106 .5484 .5923 .3938 .2965 .2951
 676.4  676.20   .0092 .5490 .5951 .4019 .3034 .2959
 676.8  676.60   .0075 .5476 .5964 .4103 .3121 .2965
 677.2  677.00   .0060 .5474 .5976 .4187 .3206 .2976
 677.6  677.40   .0055 .5490 .5980 .4227 .3240 .2981
 678.0  677.80   .0053 .5494 .5966 .4226 .3243 .2980
 678.4  678.20   .0057 .5487 .5959 .4203 .3222 .2981
 678.8  678.60   .0072 .5470 .5951 .4124 .3136 .2977
 679.2  679.00   .0100 .5463 .5944 .3983 .2993 .2969
 679.6  679.40   .0143 .5446 .5939 .3813 .2813 .2956
 680.0  679.80   .0197 .5423 .5886 .3610 .2614 .2926
 680.4  680.20   .0247 .5421 .5855 .3445 .2468 .2901
 680.8  680.60   .0278 .5423 .5853 .3355 .2388 .2884
 681.2  681.00   .0297 .5423 .5852 .3303 .2346 .2879
 681.6  681.40   .0343 .5412 .5851 .3222 .2275 .2880
 682.0  681.80   .0440 .5375 .5810 .3064 .2136 .2854
 682.4  682.20   .0558 .5343 .5757 .2891 .1987 .2824
 682.8  682.60   .0610 .5333 .5736 .2800 .1914 .2813
 683.2  683.00   .0582 .5342 .5748 .2806 .1930 .2817
 683.6  683.39   .0563 .5364 .5746 .2826 .1951 .2817
 684.0  683.79   .0542 .5363 .5766 .2862 .1970 .2820
 684.4  684.19   .0479 .5351 .5819 .2940 .2026 .2846
 684.8  684.59   .0427 .5365 .5807 .2991 .2081 .2847
 685.2  684.99   .0423 .5373 .5810 .3021 .2102 .2851
 685.6  685.39   .0412 .5372 .5824 .3056 .2118 .2860
 686.0  685.79   .0375 .5358 .5816 .3104 .2168 .2859
 686.4  686.19   .0345 .5408 .5840 .3136 .2216 .2880
 686.8  686.59   .0360 .5380 .5808 .3171 .2231 .2865
 687.2  686.99   .0327 .5305 .5870 .3272 .2280 .2879
 687.6  687.39   .0273 .5418 .5866 .3289 .2326 .2907
 688.0  687.79   .0253 .5435 .5871 .3304 .2371 .2917
 688.4  688.19   .0254 .5440 .5874 .3329 .2392 .2912
 688.8  688.59   .0258 .5389 .5891 .3360 .2391 .2907
 689.2  688.99   .0238 .5409 .5927 .3401 .2419 .2920
 689.6  689.39   .0194 .5421 .5940 .3474 .2512 .2940
 690.0  689.79   .0171 .5407 .5934 .3549 .2585 .2947
 690.4  690.19   .0176 .5388 .5925 .3566 .2579 .2945
 690.8  690.59   .0182 .5392 .5919 .3546 .2560 .2946
 691.2  690.99   .0178 .5390 .5903 .3534 .2567 .2950
 691.6  691.39   .0172 .5376 .5933 .3559 .2589 .2964
 692.0  691.79   .0171 .5373 .5946 .3563 .2590 .2968
 692.4  692.19   .0182 .5349 .5920 .3539 .2569 .2956
 692.8  692.59   .0190 .5303 .5910 .3531 .2556 .2950
 693.2  692.99   .0201 .5297 .5878 .3503 .2535 .2944
 693.6  693.39   .0215 .5287 .5860 .3466 .2498 .2940
 694.0  693.79   .0238 .5302 .5874 .3410 .2440 .2949
 694.4  694.19   .0270 .5291 .5866 .3321 .2352 .2933
 694.8  694.59   .0303 .5280 .5871 .3226 .2270 .2922
 695.2  694.99   .0365 .5267 .5851 .3102 .2164 .2901
 695.6  695.39   .0462 .5243 .5806 .2953 .2031 .2870
 696.0  695.79   .0570 .5231 .5768 .2796 .1905 .2848
 696.4  696.19   .0702 .5216 .5719 .2625 .1780 .2819
 696.8  696.59   .0877 .5203 .5679 .2451 .1649 .2780
 697.2  696.99   .1010 .5195 .5656 .2331 .1555 .2754
 697.6  697.39   .1039 .5181 .5643 .2289 .1529 .2743
 698.0  697.79   .1082 .5133 .5642 .2268 .1515 .2737
 698.4  698.19   .1201 .5130 .5592 .2192 .1461 .2723
 698.8  698.59   .1362 .5089 .5535 .2078 .1392 .2692
 699.2  698.99   .1643 .5033 .5476 .1932 .1303 .2653
 699.6  699.39   .2027 .4987 .5398 .1759 .1198 .2608
 700.0  699.79   .2320 .4938 .5352 .1635 .1129 .2579
 700.4  700.19   .2483 .4891 .5292 .1567 .1095 .2553
 700.8  700.59   .2639 .4862 .5269 .1523 .1074 .2541
 701.2  700.99   .2888 .4860 .5216 .1462 .1041 .2518
 701.6  701.39   .3152 .4821 .5170 .1394 .1004 .2494
 702.0  701.79   .3450 .4800 .5117 .1321 .0968 .2474
 702.4  702.19   .3666 .4775 .5071 .1270 .0940 .2450
 702.8  702.59   .3512 .4782 .5102 .1290 .0945 .2449
 703.2  702.99   .3191 .4849 .5168 .1357 .0978 .2476
 703.6  703.39   .3023 .4865 .5242 .1406 .1004 .2503
 704.0  703.79   .3147 .4831 .5212 .1384 .0992 .2491
 704.4  704.19   .3402 .4800 .5136 .1334 .0968 .2470
 704.8  704.59   .3288 .4799 .5156 .1364 .0983 .2491
 705.2  704.99   .2720 .4865 .5272 .1501 .1053 .2546
 705.6  705.39   .2229 .4919 .5383 .1657 .1135 .2592
 706.0  705.79   .2048 .4937 .5427 .1741 .1180 .2616
 706.4  706.19   .2026 .4946 .5432 .1761 .1191 .2622
 706.8  706.59   .2001 .4955 .5440 .1780 .1201 .2626
 707.2  706.99   .1865 .4967 .5462 .1831 .1231 .2643
 707.6  707.39   .1696 .4996 .5492 .1897 .1268 .2661
 708.0  707.79   .1549 .5023 .5535 .1968 .1308 .2678
 708.4  708.19   .1396 .5042 .5565 .2047 .1360 .2698
 708.8  708.59   .1290 .5055 .5599 .2121 .1407 .2723
 709.2  708.99   .1246 .5067 .5606 .2156 .1427 .2733
 709.6  709.39   .1199 .5070 .5615 .2180 .1444 .2738
 710.0  709.79   .1141 .5088 .5631 .2224 .1472 .2751
 710.4  710.19   .1023 .5107 .5661 .2300 .1526 .2774
 710.8  710.59   .0887 .5128 .5694 .2394 .1595 .2797
 711.2  710.99   .0813 .5135 .5713 .2463 .1639 .2808
 711.6  711.39   .0793 .5145 .5718 .2479 .1651 .2813
 712.0  711.79   .0820 .5152 .5713 .2453 .1633 .2808
 712.4  712.19   .0873 .5132 .5695 .2411 .1600 .2792
 712.8  712.59   .0869 .5149 .5683 .2399 .1593 .2793
 713.2  712.99   .0800 .5156 .5736 .2450 .1630 .2817
 713.6  713.39   .0752 .5168 .5746 .2490 .1656 .2822
 714.0  713.79   .0762 .5158 .5714 .2471 .1645 .2812
 714.4  714.19   .0840 .5127 .5680 .2404 .1595 .2791
 714.8  714.59   .0971 .5094 .5645 .2297 .1517 .2767
 715.2  714.99   .1182 .5064 .5605 .2140 .1415 .2743
 715.6  715.39   .1547 .5014 .5523 .1926 .1286 .2692
 716.0  715.79   .2121 .4905 .5384 .1680 .1143 .2608
 716.4  716.19   .2887 .4768 .5192 .1436 .1011 .2507
 716.8  716.58   .3700 .4632 .5041 .1231 .0914 .2436
 717.2  716.98   .4782 .4517 .4840 .1050 .0827 .2358
 717.6  717.38   .5904 .4375 .4607 .0912 .0756 .2260
 718.0  717.78   .6864 .4305 .4464 .0827 .0717 .2214
 718.4  718.18   .7933 .4203 .4351 .0771 .0688 .2187
 718.8  718.58   .8575 .4111 .4262 .0735 .0671 .2160
 719.2  718.98   .9406 .4023 .4169 .0705 .0657 .2140
 719.6  719.38  1.0789 .3850 .4001 .0666 .0634 .2099
 720.0  719.78  1.2316 .3692 .3807 .0630 .0612 .2048
 720.4  720.18  1.3332 .3578 .3676 .0612 .0600 .2013
 720.8  720.58  1.3561 .3568 .3666 .0610 .0600 .2016
 721.2  720.98  1.4028 .3559 .3686 .0606 .0600 .2037
 721.6  721.38  1.4963 .3497 .3620 .0594 .0592 .2025
 722.0  721.78  1.5465 .3419 .3549 .0586 .0584 .1996
 722.4  722.18  1.5400 .3405 .3530 .0584 .0582 .1989
 722.8  722.58  1.6042 .3323 .3499 .0580 .0579 .1984
 723.2  722.98  1.7409 .3180 .3379 .0567 .0569 .1947
 723.6  723.38  1.9081 .3016 .3234 .0555 .0560 .1903
 724.0  723.78  2.0980 .2901 .3120 .0545 .0550 .1880
 724.4  724.18  2.3137 .2805 .2980 .0530 .0536 .1855
 724.8  724.58  2.7904 .2611 .2736 .0505 .0512 .1802
 725.2  724.98  3.4082 .2404 .2457 .0478 .0481 .1742
 725.6  725.38  3.9185 .2269 .2278 .0459 .0459 .1709
 726.0  725.78  4.0042 .2245 .2252 .0450 .0449 .1705
 726.4  726.18  3.6962 .2347 .2321 .0450 .0450 .1717
 726.8  726.58  3.9304 .2275 .2272 .0448 .0445 .1711
 727.2  726.98  4.5742 .2120 .2106 .0438 .0434 .1679
 727.6  727.38  4.6932 .2083 .2053 .0436 .0434 .1664
 728.0  727.78  4.2612 .2181 .2182 .0446 .0448 .1687
 728.4  728.18  3.5534 .2379 .2413 .0461 .0466 .1735
 728.8  728.58  3.0568 .2570 .2594 .0472 .0478 .1774
 729.2  728.98  2.9676 .2579 .2649 .0479 .0484 .1782
 729.6  729.38  2.9197 .2621 .2690 .0484 .0492 .1806
 730.0  729.78  2.7624 .2698 .2765 .0487 .0497 .1822
 730.4  730.18  2.4910 .2807 .2901 .0499 .0507 .1838
 730.8  730.58  2.1465 .2965 .3095 .0516 .0523 .1873
 731.2  730.98  1.8378 .3135 .3312 .0535 .0542 .1922
 731.6  731.38  1.6407 .3270 .3465 .0547 .0552 .1958
 732.0  731.78  1.5453 .3352 .3542 .0554 .0556 .1974
 732.4  732.18  1.4944 .3421 .3597 .0560 .0559 .1986
 732.8  732.58  1.4510 .3445 .3654 .0567 .0563 .1999
 733.2  732.98  1.3278 .3538 .3785 .0586 .0577 .2037
 733.6  733.38  1.1345 .3685 .3971 .0619 .0599 .2086
 734.0  733.78  1.0083 .3807 .4098 .0649 .0615 .2114
 734.4  734.18   .9152 .3891 .4210 .0682 .0630 .2139
 734.8  734.58   .8043 .4048 .4329 .0713 .0646 .2174
 735.2  734.98   .7661 .4127 .4419 .0735 .0654 .2196
 735.6  735.38   .7159 .4194 .4525 .0775 .0668 .2222
 736.0  735.78   .5804 .4366 .4700 .0846 .0699 .2278
 736.4  736.18   .5153 .4433 .4806 .0893 .0721 .2303
 736.8  736.58   .5213 .4434 .4809 .0908 .0724 .2301
 737.2  736.98   .4738 .4510 .4864 .0960 .0747 .2334
 737.6  737.38   .3952 .4605 .5004 .1058 .0793 .2391
 738.0  737.78   .3470 .4672 .5115 .1149 .0834 .2430
 738.4  738.18   .3008 .4747 .5196 .1242 .0878 .2468
 738.8  738.58   .2519 .4799 .5307 .1368 .0938 .2519
